ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment,Source
1228,17,Brother George an' sister Ida an' myself were slaves.,,,,,Speaker: Harriet Smith,bailey1991[80]
1229,17,He got him a gallon can [zero-relative] full o' tha' pure glass.,,,,,Speaker ID: AL_fA,hyatt19701978[4561]
1230,17,"FW: She must of had a time handling him. - INF: Yes sir. She, he was, he was good, they was good people.",,,,,Speaker: Laura Smalley,bailey1991[77]
1231,17,Den he'll go dere an' find it hisself.,,,,,Speaker ID: SC_m3 A doctor at ease,hyatt19701978[1036]
1232,17,"Well, dere's a root doctor and den dere's some call deyself hoodoos",,,,,Speaker ID: AL_f1,hyatt19701978[802]
1233,17,we kep' it ourself in our boots.,,,,,Speaker: Charlies Smith,bailey1991[118]
1234,17,I took an' seed de whelps an' scars fer my own self wid dese heah two eyes.,,,,,Speaker: Louis Fitzgerald,perdue1992[94]
1235,17,"When he's nice an' brown, you puts a pertater in he mouf an' one on each side, an' yo possum is ready ter eat.",,,,,Speaker: Della Buckley,rawick19771979[301]
1236,17,an' de boys crackin' dey coat-tails in de wind.,,,,,Speaker: Sally Ashton,perdue1992[15]
1237,17,"Then, your 'gredients is already in there - if you 'gredients ain't in there, you put your 'gredients in afterwards.",,,,,Speaker ID: LA_f2,hyatt19701978[1660]
1238,17,When he got to his mistress' house he commence to grab him missus' baby.,,,,,Speaker: Allen Crawford,perdue1992[75]
1239,17,Hit wuz only one ob us Marster's places cause he wuz one ob de richest en highest quality gentlemen in de whole country.,,,,,Speaker: Charlie Davenport,rawick19771979[559]
1240,17,"Us colored women had to go through a plenty, I tell you.",,,,,Speaker: Fannie Berry,perdue1992[35]
1241,17,Us used to play together all de time.,,,,,Speaker: Fannie Berry,perdue1992[46]
1242,17,"Yo' take de man's socks an' a woman's sock, but chew gotta git dirty one whut he wear - git one of hern an' one of his'n, if dey done lives together.",,,,,Speaker ID: SC_m3 A doctor at ease,hyatt19701978[1031]
1243,17,You all try to live like young people ought to live.,,,,,Speaker: Fountain Hughes,bailey1991[27]
1244,17,I tell ye hit aint right what I seen.,,,,,Speaker: James Lucas,rawick19771979[1341]
1245,17,an' they had a man there [zero-relative] to make shoes for all us.,,,,,Speaker: Isom Moseley,bailey1991[56]
1246,17,"I got in this [unknown part of the] country somepin come to me, says, ""Slackin' your line.""",,,,,Speaker ID: MD_m4,hyatt19701978[366]
1247,17,Well de fishes all escape an' go in de othah side.,,,,,Speaker ID: SC_m6,hyatt19701978[1102]
1248,17,An' so dis day when ah left - ah wuz goin' tuh niah house - an' mah sister an' dem dey kept worryin'.,,,,,Speaker ID: SC_m7,hyatt19701978[4012]
1249,17,"An' jes' take a little 'simmon [persimmon] switch, lak dat, an' yo' split it an' put it in each one of dem sock.",,,,,Speaker ID: NC_m1,hyatt19701978[1055]
1250,17,"You gave us our liberty, spent your treasures in giving or procuring us passages to this our now delightful country",,,,,Speaker: Mary Jackson,wiley1980[129]
1251,17,"Raised right up in the house, you know, I, I, I remember telling one story.",,,,,"Speaker: Joe McDonald,",bailey1991[51]
1252,17,"Child, I took an' heard dat white 'oman when she hit dat floor bouncing out dat bed.",,,,,Speaker: Fannie Berry,perdue1992[37]
1253,17,"You see, money in dem days was made a little different.",,,,,Speaker: Sally Ashton,perdue1992[14]
1254,17,"Hit him you know, knock that, knock that there spoon back, you know, on his side, on his side.",,,,,Speaker: Laura Smalley,bailey1991[61]
1255,17,"And he would use this here devil's-shoestring, and he would use this here Sampson snakeroot.",,,,,Speaker ID: VA_m3,hyatt19701978[1389]
1256,17,"An' jes' lak dis periods be on 'er, take some of dat, about two teaspoons fulla dat, an' put it in de tomatoes.",,,,,Speaker ID: SC_m2,hyatt19701978[3947]
1257,17,"Yo' kin natch'ly take de fruit of poultru - a black hen, a black hen aig will put a hard stricture on yo'.",,,,,Speaker ID: SC_m5,hyatt19701978[1832]
1258,17,"Then they go to work and get a pint, or we say, a quart of whiskey - no, a pint would be more better - say that's more normal, and place one, three, two tablespoons and a half full of aloes into whiskey.",,,,,Speaker ID: VA_m3,hyatt19701978[1398]
1259,17,An' thuh mos' strong vibration came from up heah in this paht of thuh haid.,,,,,Speaker ID: SC_mB,hyatt19701978[4670]
1260,17,"an' she'll make out dat she's wantin' it real bad, yo' know, to use",,,,,Speaker ID: SC_m5,hyatt19701978[1832]
1261,17,"Yo' burn it an' yo' make yore wish agin, but yo' goin' always be wishin' fo' whut's comin' [after] it an' dat's money, an' dat's gon'a bring success to de place.",,,,,Speaker ID: LA_f5,hyatt19701978[1062]
1262,17,Ev'ry time ah hit [reach] de do' dey be off in de living room.,,,,,Speaker ID: FL_f_b,hyatt19701978[4505]
1263,17,"An' when she go, she have her han'chief made of dat 'fume.",,,,,Speaker ID: FL_fB,hyatt19701978[1622]
1264,17,"The biggest whipping, that ever I knowed.",,,,,Speaker: Laura Smalley,bailey1991[71]
1265,17,"Well, let me see. I'm about 60. That's been 45 or 50 year ago",,,,,Speaker ID: MD_m3,hyatt19701978[3103]
1266,17,I don' know whether you ever see a pipe smoking.,,,,,Speaker: Laura Smalley,bailey1991[66]
1267,17,De witnesses is gone in de grand jury room to testify to make out a bill.,,,,,Speaker ID: NC_m1,hyatt19701978[1051]
1268,17,We had fled but I do know 'bout the shelling of Petersburg.,,,,,Speaker: Fannie Berry,perdue1992[38]
1269,17,"We never did pay him, 'cause we ain't never had nothin'.",,,,,Speaker: Sally Ashton,perdue1992[14]
1270,17,"She pull out her pocketbook an' she'll hand a little piece, an' he'll put it in his mouth an' den she done got 'im. She's got 'im direct.",,,,,Speaker ID: VA_m2,hyatt19701978[1621]
1271,17,"An' when ah gwine out, regardless of where ah goes, ah fin' dat somebody has done talk about me or no.",,,,,Speaker ID: SC_m1,hyatt19701978[3193]
1272,17,"This been happen now, how long?",,,,,Speaker ID: FL_mA,hyatt19701978[4724]
1273,17,"God's gwine 'rod dem wicket masters. Hit 'taint 'em what gits hit, hits gonna fall on dere chillun.",,,,,Speaker: Minnie Folkes,perdue1992[93]
1274,17,"Well, they would say such-and-such a one coming to be a member of this organization - such-and-such a degree.",,,,,Speaker ID: LA_f2,hyatt19701978[1668]
1275,17,I's going on more now than it did in my raising up days.,,,,,Speaker: Harriet Smith,bailey1991[93]
1276,17,"A lot of people was gambling and this Jacob Brown made a terrible excitement by saying that if he would lost his last dollar, he would curse God and die.",,,,,Speaker ID: DC_f1,hyatt19701978[3229]
1277,17,"But aint nobody believe dat, an' dey fixin' to bus' on in anyhow, an den somebody git hurt sho.",,,,,Speaker: Nettie Henry,rawick19771979[981]
1278,17,"You know, all those mens was runned away from there.",,,,,Speaker ID: VA_f7,hyatt19701978[475]
1279,17,an' let him go no further than God have give power tuh go an' that is justice,,,,,Speaker ID: TN_f4,hyatt19701978[1118]
1280,17,Dis woman has went tuh me an' walk in mah do' jis' lak if a robbah may come in.,,,,,Speaker ID: SC_f8,hyatt19701978[2242]
1281,17,"So when I went with 'er, she taken this money - she tied it up.",,,,,Speaker ID: MD_m2,hyatt19701978[55]
1282,17,My grandfather belong to Thomas Jefferson.,,,,,Speaker: Fountain Hughes,bailey1991[27]
1283,17,"I had a good friend and they even run him away from me, and we didn't falled out or nuthin - he just left.",,,,,Speaker ID: VA_f7,hyatt19701978[475]
1284,17,He was goin' through de papers an' a-burnin' some when he found de one 'bout me.,,,,,Speaker: Ben Lewis,rawick19771979[1311]
1285,17,He was choppin' wood 'Under de Hill' when Natchez was shelled an' he seen de big gun boat an' de houses ketch a-fire.,,,,,Speaker: Ben Lewis,rawick19771979[1310]
1286,17,"Some of em have a pad [insole], some of 'em be's leather.",,,,,Speaker ID: SC_m4,hyatt19701978[1531]
1287,17,So he told them what he done.,,,,,Speaker ID: MD_m3,hyatt19701978[926]
1288,17,"Aftah yo' have sealed yore papahs, aftah yo' have gotten everything, then there is a power, a supernatural power that is beyond all power.",,,,,Speaker ID: TN_f4,hyatt19701978[1119]
1289,17,"An' when she got in the house she said, ""Mama, I can't walk."" That wus grandmother an' my grandma lived to be 85. She said, ""Mama, I can't walk ' my she said, ""my knee - I got a pain in my toe an' it's went up in my knee. I can' t walk.""",,,,,Speaker ID: MD_f5,hyatt19701978[913]
1290,17,"But, uh, otherwise if you was a good, good person they wouldn' sell you.",,,,,Speaker: Fountain Hughes,bailey1991[32]
1291,17,I don't fin' no fault.,,,,,Speaker: Alice Gaston,bailey1991[59]
1292,17,but I aint 'bleevin in nothin but de good Lawd.,,,,,Speaker: Charlie Davenport,rawick19771979[570]
1293,17,"Look here, they aint got no wagons like we got.",,,,,Speaker: Charlie Bell,rawick19771979[125]
1294,17,I hop' ya ain't wanna kno' much mo' 'cause I 'bout through.,,,,,Speaker: Ishrael Massie,perdue1992[210]
1295,17,"Huh ole dad had sayed dat he don't want none uh his niggers ever sole,…",,,,,Speaker: Fannie Berry,perdue1992[44]
1296,17,"I never went to school a day in my life, not a hour.",,,,,Speaker: Bob Ledbetter,bailey1991[48]
1297,17,Them soldiers was traveling going south to San Antonio.,,,,,Speaker: Harriet Smith,bailey1991[84]
1298,17,"No sir, I weren't birthed down here.",,,,,Speaker: Isom Moseley,bailey1991[56]
1299,17,"Well, dem divorce cases shows confusion, don't it?",,,,,Speaker ID: GA_m4,hyatt19701978[1332]
1300,17,He come runnin' down the big road,,,,,Speaker ID: MD_m4,hyatt19701978[366]
1301,17,"I show you what I means, madam.",,,,,Speaker: Charlie Bell,rawick19771979[125]
1302,17,"Well, I thought I, I, I, I-I tell you, there's some things that we all didn't tell you.",,,,,Speaker: Matilda Henrietta Perry,perdue1992[224]
1303,17,Dey's some writin' on his grave-stone dey say tell how come he got killed.,,,,,Speaker: Sam Broach,rawick19771979[226]
1304,17,Lissen it's no time fo' doin' evil fo' evil or eye fo' a eye.,,,,,Speaker ID: SC_mA,hyatt19701978[4518]
1305,17,I reckon somebody Ø livin on my land now.,,,,,Speaker: James Lucas,rawick19771979[1347]
1306,17,He Ø goin' have some trouble serious wit dat ole lady ...,,,,,Speaker ID: TN_f3,hyatt19701978[1458]
1307,17,Dis devil's-shoestring Ø de main root dat's roun'.,,,,,Speaker ID: DC_f1,hyatt19701978[3228]
1308,17,"Well, they are red an' their head Ø red [laughs] now.",,,,,Speaker: Laura Smalley,bailey1991[69]
1309,17,"Something else Ø in there, I want that.",,,,,Speaker: Fountain Hughes,bailey1991[31]
1310,17,"but wha' ah've seed dat evenin' when he were dyin', ah don' like it.",,,,,Speaker ID: FL_f_b,hyatt19701978[4510]
1311,17,An' so he was tellin' his wife tha'.,,,,,Speaker ID: AL_fA,hyatt19701978[4568]
1312,17,Dey were called de root of mystery.,,,,,Speaker ID: SC_mA,hyatt19701978[4525]
1313,17,"An' so they was gonna hang Uncle Wille, least they did hang him.",,,,,Speaker ID: AL_fA,hyatt19701978[4544]
1314,17,"lots of the trees rots down to a dust, see.",,,,,Speaker ID: VA_m3,hyatt19701978[1390]
1315,17,"Don't chew go to 'em, don't chew give 'em a thing when they come to you fer something.",,,,,Speaker ID: NC_f1,hyatt19701978[1314]
1316,17,You take and goes to her house.,,,,,Speaker ID: LA_f2,hyatt19701978[1666]
1317,17,"In 1935 ah had a brothah, which was mah oldes' brothah.",,,,,Speaker ID: AL_fA,hyatt19701978[4547]
1318,17,My father was one o de founders o' de Underground Railroad where help de slaves to run way to de North ...,,,,,Speaker: Patience Avery,perdue1992[17]
1319,17,"Them what didn' nurse, they didn' come.",,,,,Speaker: Laura Smalley,bailey1991[62]
1320,17,An' he tole him tuh bring the cloak that which he lef' at Troas ...,,,,,Speaker ID: SC_mA,hyatt19701978[4711]
1321,17,T'other part of dis is de room Ø wuz 10 feet square.,,,,,Speaker: Ishrael Massie,perdue1992[210]
1322,17,"De laigs pained and then it affected me in my back, which I never had backache since or before, and I couldn't get up and down de steps…",,,,,Speaker ID: VA_f6,hyatt19701978[175]
1323,17,"An' my father was dead, an' my mother was living, but she had three, four other little children, an' she had to put them all to work for to help take care of the other.",,,,,Speaker: Fountain Hughes,bailey1991[33]
1324,17,"and I told Him I came Here to do millitarie duties , and not for to Hunt Oysters.",,,,,Speaker: Prince Albert,berlin1985[429]
1325,17,Smaller than what it are.,,,,,Speaker ID: LA_f2,hyatt19701978[1664]
1326,17,An' ah heard someone jus' to talk about it,,,,,Speaker ID: AL_fA,hyatt19701978[4577]
1327,17,"She wasn't hurting no ol' mistress, she was jus', when mistress started whoop her, she sat her down. ",,,,,Speaker: Laura Smalley,bailey1991[65]
1328,17,"they didn' have any money jis' like the othah people didn't have none, but yet still they didn' wan'a suffah.",,,,,Speaker ID: FL_mA,hyatt19701978[4720]
1329,17,"An' uh, so after they whipped her so long, so, whipped her then so long that way, they quit.",,,,,Speaker: Laura Smalley,bailey1991[66]
1330,17,"She went outdoors - I wus liwin' in Pocomoke [City, Maryland] then - an' she went out de door.",,,,,Speaker ID: MD_f5,hyatt19701978[913]
1331,17,And he aimed de gun right middle-way of this pixschure [picture].,,,,,Speaker ID: MD_m3,hyatt19701978[926]
1332,17,It had real beautiful rings on it a she knew it was madam's hand that had the rings.,,,,,Speaker ID: NY_f1,hyatt19701978[145]
1333,17,So dat he would die slow.,,,,,Speaker ID: SC_mA,hyatt19701978[4526]
1334,17,"An' the white folks, didn' no white people stay in Africa, south part of Africa.",,,,,Speaker: Charlie Smith,bailey1991[108]
1335,17,"Now, yo' goin' ask him whut's his wife's name an' he'll tell yo'.",,,,,Speaker ID: TN_m1,hyatt19701978[1571]
1336,17,"I said, ""Now, what you want?""… ""What [zero-copula] you goin' do?"" ",,,,,Speaker ID: VA_m4,hyatt19701978[4171]
1337,17,You hear'd talk of de high blood preston [pressure]?,,,,,Speaker ID: VA_m2,hyatt19701978[1622]
1338,17,"They'd have prayer meeting, you know from one house to the other you know how the house, like there's a house sitting here in a section, in line, you know, an' people would come to prayer meeting.",,,,,Speaker: Harriet Smith,bailey1991[82]
1339,24,"If you know what we considering about you, you consider too,' Booky say. 'What he is?'",,,"If you knew what we're thinking about you, you'd think, too,' Booky said. 'What is it?'",,,crowley1966[64]
